Env,Hybrid,Yield_Mg_ha
ILH1_2024,GEMS-0113_3AZA1_0021/PHP02,7.136082241
ILH1_2024,GEMS-0113_3AZA1_0022/PHP02,7.585966059
ILH1_2024,GEMS-0113_3AZA1_0023/PHP02,11.02920536
ILH1_2024,GEMS-0113_3AZA1_0025/PHP02,10.73234442
ILH1_2024,GEMS-0113_3AZA1_0028/PHP02,10.87591526
ILH1_2024,GEMS-0113_3AZA1_0029/PHP02,8.905119847
ILH1_2024,GEMS-0113_FBLL_0002/PHP02,7.471121844
ILH1_2024,GEMS-0113_FBLL_0004/PHP02,11.53346022
ILH1_2024,GEMS-0113_FBLL_0005/PHP02,10.84267977
ILH1_2024,GEMS-0113_FBLL_0008/PHP02,11.30914405
ILH1_2024,GEMS-0113_FBLL_0010/PHP02,8.90087308
ILH1_2024,GEMS-0113_FBLL_0011/PHP02,9.981145631
ILH1_2024,GEMS-0113_FBLL_0013/PHP02,11.56529555
ILH1_2024,GEMS-0113_FBLL_0015/PHP02,10.20519811
ILH1_2024,GEMS-0113_PHB47_0001/PHP02,10.77662357
ILH1_2024,GEMS-0113_PHB47_0005/PHP02,11.03224836
ILH1_2024,GEMS-0113_PHB47_0006/PHP02,9.367984799
ILH1_2024,GEMS-0113_PHB47_0007/PHP02,10.87750638
ILH1_2024,GEMS-0113_PHB47_0008/PHP02,11.47276925
ILH1_2024,GEMS-0113_PHB47_0009/PHP02,10.3799857
ILH1_2024,GEMS-0113_PHB47_0014/PHP02,11.51581281
ILH1_2024,GEMS-0113_PHB47_0015/PHP02,10.43486289
ILH1_2024,GEMS-0113_PHB47_0017/PHP02,10.36411342
ILH1_2024,GEMS-0113_PHB47_0021/PHP02,11.64092779
ILH1_2024,GEMS-0113_PHBW8_0002/PHP02,6.915563618
ILH1_2024,GEMS-0113_PHBW8_0005/PHP02,10.08970823
ILH1_2024,GEMS-0113_PHBW8_0006/PHP02,10.62150732
ILH1_2024,GEMS-0113_PHBW8_0010/PHP02,9.43896747
ILH1_2024,GEMS-0113_PHBW8_0011/PHP02,10.29284691
ILH1_2024,GEMS-0113_PHBW8_0012/PHP02,10.53496585
ILH1_2024,GEMS-0113_PHBW8_0017/PHP02,10.25791525
ILH1_2024,GEMS-0219_3AZA1_0001/PHP02,6.171338791
ILH1_2024,GEMS-0219_3AZA1_0004/PHP02,11.39850858
ILH1_2024,GEMS-0219_3AZA1_0005/PHP02,10.91804085
ILH1_2024,GEMS-0219_3AZA1_0006/PHP02,9.546614941
ILH1_2024,GEMS-0219_3AZA1_0007/PHP02,9.225130778
ILH1_2024,GEMS-0219_3AZA1_0008/PHP02,8.290697495
ILH1_2024,GEMS-0219_3AZA1_0014/PHP02,9.952525569
ILH1_2024,GEMS-0219_FBLL_0002/PHP02,10.80031514
ILH1_2024,GEMS-0219_FBLL_0003/PHP02,10.96807497
ILH1_2024,GEMS-0219_FBLL_0004/PHP02,11.72666234
ILH1_2024,GEMS-0219_FBLL_0005/PHP02,10.15151314
ILH1_2024,GEMS-0219_FBLL_0006/PHP02,11.84997717
ILH1_2024,GEMS-0219_FBLL_0007/PHP02,10.32242361
ILH1_2024,GEMS-0219_FBLL_0008/PHP02,10.14773239
ILH1_2024,GEMS-0219_FBLL_0010/PHP02,10.07498562
ILH1_2024,GEMS-0219_FBLL_0013/PHP02,10.21001975
ILH1_2024,GEMS-0219_FBLL_0014/PHP02,9.147785167
ILH1_2024,GEMS-0219_FBLL_0015/PHP02,10.73150026
ILH1_2024,GEMS-0219_FBLL_0018/PHP02,11.68353736
ILH1_2024,GEMS-0219_FBLL_0020/PHP02,8.445741461
ILH1_2024,GEMS-0219_FBLL_0021/PHP02,8.435050833
ILH1_2024,GEMS-0219_FBLL_0022/PHP02,11.09907727
ILH1_2024,GEMS-0219_FBLL_0023/PHP02,10.50712813
ILH1_2024,GEMS-0219_FBLL_0025/PHP02,11.81949141
ILH1_2024,GEMS-0219_FBLL_0027/PHP02,12.45221962
ILH1_2024,GEMS-0219_FBLL_0030/PHP02,11.74487304
ILH1_2024,GEMS-0219_PHB47_0002/PHP02,4.804559474
ILH1_2024,GEMS-0219_PHB47_0005/PHP02,10.60361845
ILH1_2024,GEMS-0219_PHB47_0011/PHP02,9.481870205
ILH1_2024,GEMS-0219_PHB47_0014/PHP02,10.22351711
ILH1_2024,GEMS-0219_PHB47_0017/PHP02,9.454660951
ILH1_2024,GEMS-0219_PHBW8_0002/PHP02,11.51644081
ILH1_2024,GEMS-0219_PHBW8_0003/PHP02,10.59450115
ILH1_2024,GEMS-0219_PHBW8_0004/PHP02,10.26351615
ILH1_2024,GEMS-0219_PHBW8_0006/PHP02,9.838996295
ILH1_2024,GEMS-0219_PHBW8_0008/PHP02,10.31536371
ILH1_2024,GEMS-0219_PHBW8_0009/PHP02,7.044198402
ILH1_2024,GEMS-0219_PHBW8_0011/PHP02,10.05175382
ILH1_2024,GEMS-0227_3AZA1_0001/PHP02,11.02329119
ILH1_2024,GEMS-0227_3AZA1_0005/PHP02,10.946663
ILH1_2024,GEMS-0227_3AZA1_0006/PHP02,11.18865797
ILH1_2024,GEMS-0227_3AZA1_0007/PHP02,9.5199446
ILH1_2024,GEMS-0227_3AZA1_0008/PHP02,9.605723455
ILH1_2024,GEMS-0227_3AZA1_0009/PHP02,11.49713265
ILH1_2024,GEMS-0227_3AZA1_0010/PHP02,11.09807402
ILH1_2024,GEMS-0227_3AZA1_0011/PHP02,9.940640447
ILH1_2024,GEMS-0227_3AZA1_0013/PHP02,10.73148278
ILH1_2024,GEMS-0227_3AZA1_0016/PHP02,9.987697795
ILH1_2024,GEMS-0227_3AZA1_0017/PHP02,9.446243963
ILH1_2024,GEMS-0227_3AZA1_0021/PHP02,10.79215199
ILH1_2024,GEMS-0227_3AZA1_0022/PHP02,9.662808253
ILH1_2024,GEMS-0227_3AZA1_0025/PHP02,9.992345487
ILH1_2024,GEMS-0227_3AZA1_0028/PHP02,11.32516454
ILH1_2024,GEMS-0227_3AZA1_0029/PHP02,10.49846923
ILH1_2024,GEMS-0227_3AZA1_0030/PHP02,10.59873969
ILH1_2024,GEMS-0227_3AZA1_0031/PHP02,11.35496505
ILH1_2024,GEMS-0227_3AZA1_0040/PHP02,10.79594849
ILH1_2024,GEMS-0227_3AZA1_0049/PHP02,10.08843877
ILH1_2024,GEMS-0227_FBLL_0003/PHP02,11.93330704
ILH1_2024,GEMS-0227_FBLL_0005/PHP02,12.75091167
ILH1_2024,GEMS-0227_FBLL_0010/PHP02,10.34187094
ILH1_2024,GEMS-0227_FBLL_0012/PHP02,11.19449024
ILH1_2024,GEMS-0227_FBLL_0013/PHP02,10.04418729
ILH1_2024,GEMS-0227_FBLL_0014/PHP02,12.1662943
ILH1_2024,GEMS-0227_FBLL_0015/PHP02,11.02181021
ILH1_2024,GEMS-0227_FBLL_0016/PHP02,8.832468206
ILH1_2024,GEMS-0227_FBLL_0017/PHP02,13.28337396
ILH1_2024,GEMS-0227_FBLL_0018/PHP02,12.50263039
ILH1_2024,GEMS-0227_FBLL_0019/PHP02,9.371968366
ILH1_2024,GEMS-0227_FBLL_0020/PHP02,10.79162886
ILH1_2024,GEMS-0227_FBLL_0021/PHP02,12.4011229
ILH1_2024,GEMS-0227_FBLL_0022/PHP02,11.30312917
ILH1_2024,GEMS-0227_FBLL_0023/PHP02,9.27571342
ILH1_2024,GEMS-0227_FBLL_0024/PHP02,12.24675482
ILH1_2024,GEMS-0227_FBLL_0026/PHP02,12.47232459
ILH1_2024,GEMS-0227_FBLL_0028/PHP02,12.88408958
ILH1_2024,GEMS-0227_FBLL_0029/PHP02,11.7295247
ILH1_2024,GEMS-0227_FBLL_0030/PHP02,12.38482687
ILH1_2024,GEMS-0227_FBLL_0031/PHP02,10.87688925
ILH1_2024,GEMS-0227_FBLL_0032/PHP02,9.579036721
ILH1_2024,GEMS-0227_FBLL_0033/PHP02,11.1031251
ILH1_2024,GEMS-0227_FBLL_0036/PHP02,10.67225707
ILH1_2024,GEMS-0227_FBLL_0037/PHP02,13.46005998
ILH1_2024,GEMS-0227_FBLL_0038/PHP02,8.884334836
ILH1_2024,GEMS-0227_FBLL_0039/PHP02,12.43787901
ILH1_2024,GEMS-0227_FBLL_0040/PHP02,12.56815965
ILH1_2024,GEMS-0227_FBLL_0042/PHP02,9.426082874
ILH1_2024,GEMS-0227_FBLL_0046/PHP02,11.95036387
ILH1_2024,GEMS-0227_FBLL_0048/PHP02,10.88837551
ILH1_2024,GEMS-0227_FBLL_0050/PHP02,9.868454295
ILH1_2024,GEMS-0227_FBLL_0051/PHP02,10.05393295
ILH1_2024,GEMS-0227_FBLL_0052/PHP02,10.26990114
ILH1_2024,GEMS-0227_FBLL_0054/PHP02,8.824965291
ILH1_2024,GEMS-0227_FBLL_0055/PHP02,11.84902141
ILH1_2024,GEMS-0227_FBLL_0056/PHP02,10.33906234
ILH1_2024,GEMS-0227_FBLL_0059/PHP02,12.24106028
ILH1_2024,GEMS-0227_FBLL_0062/PHP02,13.53916823
ILH1_2024,GEMS-0227_FBLL_0063/PHP02,11.06229429
ILH1_2024,GEMS-0227_FBLL_0064/PHP02,11.23247566
ILH1_2024,GEMS-0227_FBLL_0066/PHP02,10.09050583
ILH1_2024,GEMS-0227_FBLL_0067/PHP02,12.47496862
ILH1_2024,GEMS-0227_FBLL_0068/PHP02,13.17080397
ILH1_2024,GEMS-0227_FBLL_0069/PHP02,10.89265979
ILH1_2024,GEMS-0227_FBLL_0070/PHP02,10.47097656
ILH1_2024,GEMS-0227_FBLL_0071/PHP02,12.41892644
ILH1_2024,GEMS-0227_FBLL_0072/PHP02,8.599144665
ILH1_2024,GEMS-0227_FBLL_0073/PHP02,11.20316328
ILH1_2024,GEMS-0227_FBLL_0075/PHP02,10.49466101
ILH1_2024,GEMS-0227_FBLL_0077/PHP02,11.93768716
ILH1_2024,GEMS-0227_FBLL_0078/PHP02,12.69956112
ILH1_2024,GEMS-0227_FBLL_0084/PHP02,6.359593263
ILH1_2024,GEMS-0227_FBLL_0085/PHP02,10.58438527
ILH1_2024,GEMS-0227_FBLL_0086/PHP02,11.86009998
ILH1_2024,GEMS-0227_FBLL_0087/PHP02,12.42574121
ILH1_2024,GEMS-0227_FBLL_0089/PHP02,9.87137492
ILH1_2024,GEMS-0227_FBLL_0090/PHP02,10.27023625
ILH1_2024,GEMS-0227_FBLL_0097/PHP02,11.35847651
ILH1_2024,GEMS-0227_FBLL_0104/PHP02,11.22027478
ILH1_2024,GEMS-0227_FBLL_0105/PHP02,8.999144022
ILH1_2024,GEMS-0227_FBLL_0106/PHP02,9.001592619
ILH1_2024,GEMS-0227_FBLL_0107/PHP02,12.19278241
ILH1_2024,GEMS-0227_FBLL_0110/PHP02,10.87370412
ILH1_2024,GEMS-0227_FBLL_0111/PHP02,13.37526711
ILH1_2024,GEMS-0227_FBLL_0113/PHP02,11.8816573
ILH1_2024,GEMS-0227_FBLL_0114/PHP02,12.24458971
ILH1_2024,GEMS-0227_FBLL_0115/PHP02,10.12471922
ILH1_2024,GEMS-0227_FBLL_0116/PHP02,13.66526215
ILH1_2024,GEMS-0227_FBLL_0117/PHP02,11.74551824
ILH1_2024,GEMS-0227_FBLL_0118/PHP02,11.89044152
ILH1_2024,GEMS-0227_FBLL_0121/PHP02,9.33279637
ILH1_2024,GEMS-0227_FBLL_0125/PHP02,11.11304095
ILH1_2024,GEMS-0227_FBLL_0127/PHP02,10.57101568
ILH1_2024,GEMS-0227_FBLL_0133/PHP02,9.169071466
ILH1_2024,GEMS-0227_PHB47_0001/PHP02,11.43175041
ILH1_2024,GEMS-0227_PHB47_0003/PHP02,12.10651251
ILH1_2024,GEMS-0227_PHB47_0004/PHP02,11.7121245
ILH1_2024,GEMS-0227_PHB47_0006/PHP02,12.15592146
ILH1_2024,GEMS-0227_PHB47_0007/PHP02,11.16079556
ILH1_2024,GEMS-0227_PHB47_0010/PHP02,11.60427101
ILH1_2024,GEMS-0227_PHB47_0011/PHP02,11.62197698
ILH1_2024,GEMS-0227_PHB47_0012/PHP02,8.777047098
ILH1_2024,GEMS-0227_PHB47_0014/PHP02,13.39831316
ILH1_2024,GEMS-0227_PHB47_0016/PHP02,7.04014524
ILH1_2024,GEMS-0227_PHB47_0022/PHP02,8.014562726
ILH1_2024,GEMS-0227_PHB47_0026/PHP02,9.454452952
ILH1_2024,GEMS-0227_PHBW8_0002/PHP02,11.14842111
ILH1_2024,GEMS-0227_PHBW8_0004/PHP02,10.38048867
ILH1_2024,GEMS-0227_PHBW8_0005/PHP02,11.41041881
ILH1_2024,GEMS-0227_PHBW8_0006/PHP02,9.534490574
ILH1_2024,GEMS-0227_PHBW8_0009/PHP02,10.89494336
ILH1_2024,GEMS-0227_PHBW8_0011/PHP02,11.12219205
ILH1_2024,GEMS-0227_PHBW8_0012/PHP02,13.25195153
ILH1_2024,GEMS-0227_PHBW8_0015/PHP02,10.80490316
ILH1_2024,GEMS-0227_PHBW8_0018/PHP02,10.39298979
ILH1_2024,GEMS-0227_PHBW8_0019/PHP02,12.78183291
ILH1_2024,GEMS-0227_PHBW8_0020/PHP02,13.94959924
ILH1_2024,GEMS-0227_PHBW8_0022/PHP02,11.22580203
ILH1_2024,LH145/LH82,9.203276944
ILH1_2024,LH146HT/PHP02,8.847505336
ILH1_2024,LH192/PHP02,11.2668734
ILH1_2024,LH193/PHP02,8.989547402
ILH1_2024,LH194/PHP02,10.29384553
ILH1_2024,LH195/MO17,14.17132528
ILH1_2024,LH195/PHK76,12.76403703
ILH1_2024,LH195/PHN82,12.03197824
ILH1_2024,LH195/PHP02,11.54920542
ILH1_2024,LH195/PHZ51,11.12119046
ILH1_2024,LH198/PHP02,9.361825039
ILH1_2024,LH200/PHP02,10.61610389
ILH1_2024,LH220HT/PHP02,11.58717613
ILH1_2024,LH224/PHP02,12.88151913
ILH1_2024,LH225/PHP02,9.825248396
ILH1_2024,LH228/PHP02,9.403197951
ILH1_2024,LH231/PHP02,10.90166567
ILH1_2024,LH234/PHP02,11.47657337
ILH1_2024,LH235/PHP02,11.99714522
ILH1_2024,LH236/PHP02,11.10654237
ILH1_2024,LH237/PHP02,11.60365942
ILH1_2024,LH244/MO17,14.61540254
ILH1_2024,LH244/PHK76,12.52646566
ILH1_2024,LH244/PHN82,12.65126491
ILH1_2024,LH244/PHP02,12.73930227
ILH1_2024,LH244/PHZ51,10.93512656
ILH1_2024,LH264/PHP02,11.98560448
ILH1_2024,LH273/PHP02,11.36902229
ILH1_2024,LH286/PHP02,10.83652313
ILH1_2024,LH287/LH244,11.88446216
ILH1_2024,LH82/LH244,9.971454969
ILH1_2024,MM501D/LH244,12.65146451
ILH1_2024,NKH8431/PHP02,12.2900029
ILH1_2024,PH05F/PHP02,11.69191882
ILH1_2024,PH05W/PHP02,11.70839492
ILH1_2024,PH06N/PHP02,7.535695793
ILH1_2024,PH080/PHP02,12.76108144
ILH1_2024,PH09B/PHP02,12.8558515
ILH1_2024,PH09E/PHP02,10.36283442
ILH1_2024,PH0GP/PHP02,10.6653716
ILH1_2024,PH19V/PHP02,10.28437673
ILH1_2024,PH1CA/PHP02,10.54889218
ILH1_2024,PH24E/LH244,12.33062258
ILH1_2024,PH24M/PHP02,9.291463829
ILH1_2024,PH32C/PHP02,10.92641036
ILH1_2024,PH37C/PHP02,12.4651195
ILH1_2024,PH38D/PHP02,11.45472142
ILH1_2024,PH42B/PHP02,11.58329671
ILH1_2024,PH44A/PHP02,6.686005435
ILH1_2024,PH55C/PHP02,10.94373953
ILH1_2024,PH63A/PHP02,12.27799799
ILH1_2024,PHB47/MO17,11.40899364
ILH1_2024,PHB47/PHK76,10.75506856
ILH1_2024,PHB47/PHN82,10.93358457
ILH1_2024,PHB47/PHZ51,11.8996314
ILH1_2024,PHEW7/PHP02,11.35006742
ILH1_2024,PHG29/PHG47,10.47807407
ILH1_2024,PHG39/PHN82,11.77302885
ILH1_2024,PHJ40/PHAJ0,6.130567604
ILH1_2024,PHJ89/LH244,11.37364089
ILH1_2024,PHJ89/PH207,10.24113173
ILH1_2024,PHJR5/PHP02,12.09271442
ILH1_2024,PHK56/LH244,13.24340919
ILH1_2024,PHN41/PHP02,10.76968441
ILH1_2024,PHN46/LH244,10.59873936
ILH1_2024,PHN66/PHP02,9.941763941
ILH1_2024,PHP02/LH244,12.30885806
ILH1_2024,PHP38/PHP02,12.65663113
ILH1_2024,PHPR5/PHP02,11.81477238
ILH1_2024,PHR03/LH244,12.20883024
ILH1_2024,PHR61/PHP02,11.28173299
ILH1_2024,PHRE1/PHTD5,8.499784731
ILH1_2024,PHT10/PHP02,12.52813298
ILH1_2024,PHT47/PHP02,12.83891807
ILH1_2024,PHTP9/PHP02,11.45543228
ILH1_2024,PHV37/PHP02,11.82423319
ILH1_2024,PHVA9/PHP02,10.34811866
ILH1_2024,PHW30/LH244,12.92719837
ILH1_2024,PHW52/PHM49,12.53752058
ILH1_2024,TX714/PHZ51,2.544731462
ILH1_2024,TX777/LH195,8.457587568
ILH1_2024,W10004_0018/PHP02,6.548630733
ILH1_2024,W10004_0055/PHP02,11.00398747
ILH1_2024,W10004_0095/PHP02,11.53943947
ILH1_2024,W10004_0103/PHP02,11.38005685
ILH1_2024,W10004_0122/PHP02,11.06055031
ILH1_2024,W10004_0133/PHP02,11.57092875
ILH1_2024,W10004_0138/PHP02,8.020935267
ILH1_2024,W10004_0146/PHP02,10.22393988
ILH1_2024,W10004_0167/PHP02,8.504183802
ILH1_2024,W10004_0189/PHP02,10.01732006
ILH1_2024,W10004_0236/PHP02,9.603312456
ILH1_2024,W10004_0238/PHP02,10.02520427
ILH1_2024,W10004_0258/PHP02,11.12087559
ILH1_2024,W10004_0346/PHP02,9.921490918
ILH1_2024,W10004_0403/PHP02,10.15832794
ILH1_2024,W10004_0409/PHP02,10.88233158
ILH1_2024,W10004_0658/PHP02,11.77219189
ILH1_2024,W10004_0688/PHP02,8.754698208
ILH1_2024,W10004_0691/PHP02,10.4910424
ILH1_2024,W10004_0747/PHP02,9.372866439
ILH1_2024,W10004_0754/PHP02,8.619201183
ILH1_2024,W10004_0771/PHP02,9.102036628
ILH1_2024,W10004_0776/PHP02,10.57147831
ILH1_2024,W10004_0822/PHP02,8.634127646
ILH1_2024,W10004_0866/PHP02,10.38631218
ILH1_2024,W10004_0949/PHP02,11.09071149
ILH1_2024,W10004_1014/PHP02,11.7033396
ILH1_2024,W10004_1018/PHP02,12.92762534
ILH1_2024,W10004_1032/PHP02,8.044075161
ILH1_2024,W10004_1080/PHP02,9.177683033
ILH1_2024,WQCD10/PHP02,6.788012914
ILH1_2024,ZS01459/PHP02,9.53214357
INH1_2024,01DIB2/PHP02,11.71525452
INH1_2024,2FACC/PHP02,12.58353623
INH1_2024,6F629/PHP02,11.61322156
INH1_2024,B14A/OH43,11.00385597
INH1_2024,B37/H95,9.965869749
INH1_2024,B73/MO17,11.71644056
INH1_2024,B73/PHN82,13.21055576
INH1_2024,CG119/CG108,5.909875748
INH1_2024,CG44/CGR01,6.695193536
INH1_2024,DK3IIH6/LH244,14.28910068
INH1_2024,GEMS-0061_3AZA1_0005/PHP02,12.70163884
INH1_2024,GEMS-0061_3AZA1_0007/PHP02,12.11820564
INH1_2024,GEMS-0061_3AZA1_0012/PHP02,11.81069964
INH1_2024,GEMS-0061_3AZA1_0021/PHP02,11.27428355
INH1_2024,GEMS-0061_3AZA1_0023/PHP02,11.55118871
INH1_2024,GEMS-0061_FBLL_0007/PHP02,10.55092107
INH1_2024,GEMS-0061_FBLL_0008/PHP02,12.02517914
INH1_2024,GEMS-0061_FBLL_0009/PHP02,12.07855254
INH1_2024,GEMS-0061_FBLL_0014/PHP02,12.17234935
INH1_2024,GEMS-0061_FBLL_0015/PHP02,13.14282607
INH1_2024,GEMS-0061_FBLL_0016/PHP02,11.95689825
INH1_2024,GEMS-0061_FBLL_0019/PHP02,12.53460839
INH1_2024,GEMS-0061_FBLL_0025/PHP02,12.54711179
INH1_2024,GEMS-0061_FBLL_0032/PHP02,12.11487735
INH1_2024,GEMS-0061_FBLL_0034/PHP02,13.85786786
INH1_2024,GEMS-0061_FBLL_0035/PHP02,11.81588409
INH1_2024,GEMS-0061_FBLL_0040/PHP02,14.25433963
INH1_2024,GEMS-0061_FBLL_0042/PHP02,13.02627902
INH1_2024,GEMS-0061_FBLL_0044/PHP02,13.16258705
INH1_2024,GEMS-0113_3AZA1_0002/PHP02,11.2821795
INH1_2024,GEMS-0113_3AZA1_0004/PHP02,10.74409932
INH1_2024,GEMS-0113_3AZA1_0005/PHP02,12.40902452
INH1_2024,GEMS-0113_3AZA1_0006/PHP02,11.80844149
INH1_2024,GEMS-0113_3AZA1_0007/PHP02,10.06498918
INH1_2024,GEMS-0113_3AZA1_0011/PHP02,10.40394336
INH1_2024,GEMS-0113_3AZA1_0014/PHP02,12.41564994
INH1_2024,GEMS-0113_3AZA1_0018/PHP02,9.175389602
INH1_2024,GEMS-0113_3AZA1_0026/PHP02,8.792807663
INH1_2024,GEMS-0113_3AZA1_0027/PHP02,11.49055863
INH1_2024,GEMS-0113_3AZA1_0029/PHP02,9.208024362
INH1_2024,GEMS-0113_3AZA1_0031/PHP02,10.46291828
INH1_2024,GEMS-0113_3AZA1_0038/PHP02,10.86540775
INH1_2024,GEMS-0113_FBLL_0002/PHP02,13.33578894
INH1_2024,GEMS-0113_FBLL_0003/PHP02,12.7921998
INH1_2024,GEMS-0113_FBLL_0005/PHP02,12.26834929
INH1_2024,GEMS-0113_FBLL_0008/PHP02,13.20581395
INH1_2024,GEMS-0113_FBLL_0010/PHP02,10.23435458
INH1_2024,GEMS-0113_FBLL_0011/PHP02,12.67300375
INH1_2024,GEMS-0113_PHB47_0002/PHP02,7.294867688
INH1_2024,GEMS-0113_PHB47_0004/PHP02,9.760927375
INH1_2024,GEMS-0113_PHB47_0006/PHP02,9.978604512
INH1_2024,GEMS-0113_PHB47_0007/PHP02,11.56984438
INH1_2024,GEMS-0113_PHB47_0008/PHP02,11.69687603
INH1_2024,GEMS-0113_PHB47_0009/PHP02,10.47610328
INH1_2024,GEMS-0113_PHB47_0011/PHP02,11.29608568
INH1_2024,GEMS-0113_PHB47_0013/PHP02,10.6957645
INH1_2024,GEMS-0113_PHB47_0019/PHP02,11.69737268
INH1_2024,GEMS-0113_PHB47_0020/PHP02,12.78501243
INH1_2024,GEMS-0113_PHBW8_0004/PHP02,12.23979078
INH1_2024,GEMS-0113_PHBW8_0005/PHP02,9.71831972
INH1_2024,GEMS-0113_PHBW8_0008/PHP02,12.08430387
INH1_2024,GEMS-0113_PHBW8_0009/PHP02,9.969998963
INH1_2024,GEMS-0113_PHBW8_0011/PHP02,11.63018589
INH1_2024,GEMS-0113_PHBW8_0013/PHP02,10.04822162
INH1_2024,GEMS-0113_PHBW8_0014/PHP02,11.43213128
INH1_2024,GEMS-0113_PHBW8_0017/PHP02,11.12078033
INH1_2024,GEMS-0219_3AZA1_0001/PHP02,7.572558903
INH1_2024,GEMS-0219_3AZA1_0002/PHP02,10.79315854
INH1_2024,GEMS-0219_3AZA1_0003/PHP02,11.30700941
INH1_2024,GEMS-0219_3AZA1_0004/PHP02,11.05913229
INH1_2024,GEMS-0219_3AZA1_0006/PHP02,11.68538564
INH1_2024,GEMS-0219_3AZA1_0010/PHP02,9.424384393
INH1_2024,GEMS-0219_FBLL_0003/PHP02,12.15880545
INH1_2024,GEMS-0219_FBLL_0004/PHP02,14.7621199
INH1_2024,GEMS-0219_FBLL_0008/PHP02,14.03143886
INH1_2024,GEMS-0219_FBLL_0009/PHP02,13.01364442
INH1_2024,GEMS-0219_FBLL_0011/PHP02,13.23595985
INH1_2024,GEMS-0219_FBLL_0012/PHP02,12.28515926
INH1_2024,GEMS-0219_FBLL_0013/PHP02,12.01141252
INH1_2024,GEMS-0219_FBLL_0019/PHP02,12.06531765
INH1_2024,GEMS-0219_FBLL_0020/PHP02,11.37492057
INH1_2024,GEMS-0219_FBLL_0025/PHP02,12.42721379
INH1_2024,GEMS-0219_FBLL_0027/PHP02,11.58192777
INH1_2024,GEMS-0219_PHB47_0002/PHP02,11.7863311
INH1_2024,GEMS-0219_PHB47_0003/PHP02,13.52262691
INH1_2024,GEMS-0219_PHB47_0004/PHP02,11.83409225
INH1_2024,GEMS-0219_PHB47_0005/PHP02,12.84283073
INH1_2024,GEMS-0219_PHB47_0006/PHP02,9.878367275
INH1_2024,GEMS-0219_PHB47_0014/PHP02,8.313786542
INH1_2024,GEMS-0219_PHBW8_0001/PHP02,12.78622219
INH1_2024,GEMS-0219_PHBW8_0002/PHP02,9.297991753
INH1_2024,GEMS-0219_PHBW8_0004/PHP02,9.198147899
INH1_2024,GEMS-0219_PHBW8_0006/PHP02,8.881466274
INH1_2024,GEMS-0227_3AZA1_0001/PHP02,10.94329468
INH1_2024,GEMS-0227_3AZA1_0002/PHP02,12.92279851
INH1_2024,GEMS-0227_3AZA1_0003/PHP02,11.20517766
INH1_2024,GEMS-0227_3AZA1_0004/PHP02,10.98981179
INH1_2024,GEMS-0227_3AZA1_0006/PHP02,12.44376204
INH1_2024,GEMS-0227_3AZA1_0010/PHP02,11.88917283
INH1_2024,GEMS-0227_3AZA1_0011/PHP02,10.07116838
INH1_2024,GEMS-0227_3AZA1_0012/PHP02,11.8771384
INH1_2024,GEMS-0227_3AZA1_0015/PHP02,11.46482689
INH1_2024,GEMS-0227_3AZA1_0018/PHP02,11.4862135
INH1_2024,GEMS-0227_3AZA1_0019/PHP02,11.42948862
INH1_2024,GEMS-0227_3AZA1_0021/PHP02,11.88253898
INH1_2024,GEMS-0227_3AZA1_0023/PHP02,13.5136281
INH1_2024,GEMS-0227_3AZA1_0029/PHP02,11.38882631
INH1_2024,GEMS-0227_3AZA1_0035/PHP02,10.41728729
INH1_2024,GEMS-0227_3AZA1_0036/PHP02,10.82624782
INH1_2024,GEMS-0227_3AZA1_0040/PHP02,10.98203054
INH1_2024,GEMS-0227_3AZA1_0041/PHP02,12.20156304
INH1_2024,GEMS-0227_3AZA1_0045/PHP02,11.65969998
INH1_2024,GEMS-0227_3AZA1_0046/PHP02,10.92617688
INH1_2024,GEMS-0227_3AZA1_0048/PHP02,13.05825135
INH1_2024,GEMS-0227_FBLL_0001/PHP02,12.04293729
INH1_2024,GEMS-0227_FBLL_0002/PHP02,13.13755602
INH1_2024,GEMS-0227_FBLL_0005/PHP02,14.90204883
INH1_2024,GEMS-0227_FBLL_0007/PHP02,12.06681958
INH1_2024,GEMS-0227_FBLL_0008/PHP02,11.48076614
INH1_2024,GEMS-0227_FBLL_0009/PHP02,12.55448434
INH1_2024,GEMS-0227_FBLL_0010/PHP02,13.32347767
INH1_2024,GEMS-0227_FBLL_0016/PHP02,12.3257679
INH1_2024,GEMS-0227_FBLL_0021/PHP02,16.2842206
INH1_2024,GEMS-0227_FBLL_0022/PHP02,13.32123603
INH1_2024,GEMS-0227_FBLL_0023/PHP02,13.05601718
INH1_2024,GEMS-0227_FBLL_0024/PHP02,13.69523932
INH1_2024,GEMS-0227_FBLL_0027/PHP02,12.22881989
INH1_2024,GEMS-0227_FBLL_0028/PHP02,13.45400673
INH1_2024,GEMS-0227_FBLL_0033/PHP02,12.42829255
INH1_2024,GEMS-0227_FBLL_0034/PHP02,14.57572846
INH1_2024,GEMS-0227_FBLL_0035/PHP02,13.68291288
INH1_2024,GEMS-0227_FBLL_0040/PHP02,10.38510701
INH1_2024,GEMS-0227_FBLL_0042/PHP02,10.44314974
INH1_2024,GEMS-0227_FBLL_0043/PHP02,15.2252096
INH1_2024,GEMS-0227_FBLL_0044/PHP02,13.48419132
INH1_2024,GEMS-0227_FBLL_0045/PHP02,13.22831714
INH1_2024,GEMS-0227_FBLL_0047/PHP02,12.97145018
