Env,Hybrid,Yield_Mg_ha
IAH4_2022,GEMN-0225_PHJ89_0021/LH244,11.264793379986
IAH4_2022,GEMN-0225_PHJ89_0022/LH244,10.9071723838684
IAH4_2022,GEMN-0225_PHJ89_0025/LH244,11.3908401204169
IAH4_2022,GEMN-0225_PHJ89_0026/LH244,10.8071063601808
IAH4_2022,GEMN-0225_PHJ89_0027/LH244,11.0754155912289
IAH4_2022,GEMN-0225_PHJ89_0032/LH244,11.1316600977234
IAH4_2022,GEMN-0225_PHK76_0001/LH244,11.0943953534644
IAH4_2022,GEMN-0225_PHK76_0002/LH244,10.9921870840504
IAH4_2022,GEMN-0225_PHK76_0003/LH244,11.0723189726545
IAH4_2022,GEMN-0225_PHK76_0004/LH244,10.8417471424246
IAH4_2022,GEMN-0225_PHK76_0005/LH244,11.0713394418262
IAH4_2022,GEMN-0225_PHK76_0007/LH244,11.5102363220541
IAH4_2022,GEMN-0225_PHK76_0008/LH244,10.669408596199
IAH4_2022,GEMN-0225_PHK76_0010/LH244,11.0102962281062
IAH4_2022,GEMN-0225_PHK76_0012/LH244,10.5158347629759
IAH4_2022,GEMN-0225_PHK76_0013/LH244,10.8905351769307
IAH4_2022,GEMN-0225_PHK76_0014/LH244,11.1348281259014
IAH4_2022,GEMN-0225_PHK76_0018/LH244,11.1127937755983
IAH4_2022,GEMN-0225_PHK76_0019/LH244,11.0009927862862
IAH4_2022,GEMN-0225_PHK76_0021/LH244,11.0338846701299
IAH4_2022,GEMN-0225_PHK76_0022/LH244,11.0930030700396
IAH4_2022,GEMN-0225_PHK76_0025/LH244,10.7957956493017
IAH4_2022,GEMN-0225_PHK76_0027/LH244,10.9512743311964
IAH4_2022,GEMN-0225_PHK76_0028/LH244,11.0221999652759
IAH4_2022,GEMN-0225_PHK76_0031/LH244,10.7358434685167
IAH4_2022,GEMN-0225_PHK76_0032/LH244,10.8179864395858
IAH4_2022,GEMN-0225_PHK76_0039/LH244,10.9227585123413
IAH4_2022,GEMN-0225_PHN46_0001/LH244,11.0343096115768
IAH4_2022,GEMN-0225_PHN46_0002/LH244,11.1041300588645
IAH4_2022,GEMN-0225_PHN46_0003/LH244,11.3020411128556
IAH4_2022,GEMN-0225_PHN46_0004/LH244,10.9930709113927
IAH4_2022,GEMN-0225_PHN46_0005/LH244,10.8628407100436
IAH4_2022,GEMN-0225_PHN46_0006/LH244,11.0353848390954
IAH4_2022,GEMN-0225_PHN46_0008/LH244,10.8857882297401
IAH4_2022,GEMN-0225_PHN46_0009/LH244,11.1237825279783
IAH4_2022,GEMN-0225_PHN46_0014/LH244,11.2257372650289
IAH4_2022,GEMN-0225_PHN46_0021/LH244,11.2080829844827
IAH4_2022,GEMN-0225_PHP02_0001/LH244,11.113559634167
IAH4_2022,GEMN-0225_PHP02_0002/LH244,11.1577217351516
IAH4_2022,GEMN-0225_PHP02_0003/LH244,11.3015197977326
IAH4_2022,GEMN-0225_PHP02_0005/LH244,10.8711078441213
IAH4_2022,GEMN-0225_PHP02_0006/LH244,11.4128134205924
IAH4_2022,GEMN-0225_PHP02_0007/LH244,11.1303209399795
IAH4_2022,GEMN-0225_PHP02_0008/LH244,10.8653771854388
IAH4_2022,GEMN-0225_PHP02_0009/LH244,11.0994813075751
IAH4_2022,GEMN-0225_PHP02_0010/LH244,11.0235923456178
IAH4_2022,GEMN-0225_PHP02_0012/LH244,11.1920478660813
IAH4_2022,GEMN-0225_PHP02_0013/LH244,11.1179313052485
IAH4_2022,GEMN-0225_PHP02_0014/LH244,11.0623487141296
IAH4_2022,GEMN-0225_PHP02_0015/LH244,11.3668035836879
IAH4_2022,GEMN-0225_PHP02_0017/LH244,10.7297093827911
IAH4_2022,GEMN-0232/LH244,11.4339064786968
IAH4_2022,GEMN-0238/LH244,11.0763632382542
IAH4_2022,GEMN-0257/LH244,11.1356563245079
IAH4_2022,GEMN-0270/LH244,10.9106826741161
IAH4_2022,GEMN-0271/LH244,11.047188052523
IAH4_2022,GEMN-0287/LH244,11.1974690282035
IAH4_2022,LH185/LH244,12.0021410318366
IAH4_2022,LH195/PHZ51,10.1964123420514
IAH4_2022,LH212HT/LH244,11.415335976783
IAH4_2022,LH213/LH244,11.4971620573288
IAH4_2022,LH216/LH244,11.5680629079941
IAH4_2022,LH244/MO17,12.0898722836692
IAH4_2022,LH244/PHK76,11.3255853010278
IAH4_2022,LH244/PHZ51,11.0252443688182
IAH4_2022,LH283/LH244,10.2727744856547
IAH4_2022,LH287/LH244,11.7247702662013
IAH4_2022,LH74/PHN82,11.8197283028119
IAH4_2022,LH82/LH244,10.246706690902
IAH4_2022,M162W/LH244,10.7666487074673
IAH4_2022,M37W/LH244,10.3601336866482
IAH4_2022,MBUB/LH244,11.0143139674969
IAH4_2022,MM501D/LH244,11.3200479105369
IAH4_2022,MO17_PHW30-008-(2N)-01/LH244,11.2074379921814
IAH4_2022,MO17_PHW30-200-(2N)-02/LH244,11.2299579778538
IAH4_2022,MO17_PHW30-309-(2N)-01/LH244,11.5512258955829
IAH4_2022,MO44/LH244,11.1615776302287
IAH4_2022,MO44_LH145_0127/LH244,11.3711352020631
IAH4_2022,MO44_LH145_0138/LH244,9.6221026430516
IAH4_2022,MO44_PHG47_0072/LH244,10.4893427379633
IAH4_2022,MO44_PHG47_0125/LH244,11.1469817516777
IAH4_2022,MO44_PHW65_0025/LH244,11.6225454081872
IAH4_2022,MO44_PHW65_0035/LH244,10.3819399894834
IAH4_2022,MOG/LH244,10.9898176156459
IAH4_2022,MS71/LH244,10.5319340152087
IAH4_2022,NC350/LH244,10.8394172077481
IAH4_2022,NC358/LH244,11.1755046148607
IAH4_2022,NC360/LH244,10.8710724920977
IAH4_2022,NC366/LH244,10.5637136806053
IAH4_2022,NC370/LH244,10.4912009709645
IAH4_2022,NC374/LH244,10.2826298986305
IAH4_2022,NC378/LH244,10.6533116666476
IAH4_2022,NC386/LH244,11.1215331706117
IAH4_2022,NC388/LH244,10.711782276139
IAH4_2022,NC398/LH244,10.7318195967172
IAH4_2022,NC406/LH244,10.4637872796674
IAH4_2022,NC426/LH244,10.9988299035574
IAH4_2022,NC428/LH244,10.8228187566398
IAH4_2022,NC438/LH244,10.7010131510423
IAH4_2022,NC454/LH244,10.6155941552897
IAH4_2022,NC456/LH244,10.6681806862263
IAH4_2022,NC458/LH244,10.8630264100496
IAH4_2022,NC508/LH244,10.7975737705113
IAH4_2022,NC512/LH244,10.6910504653016
IAH4_2022,NC524/LH244,10.543623840706
IAH4_2022,NC528/LH244,10.45132838509
IAH4_2022,NC540/LH244,10.8761867489272
IAH4_2022,NC542/LH244,10.5990741437334
IAH4_2022,NC546/LH244,10.521871200268
IAH4_2022,NC548/LH244,10.7516687880079
IAH4_2022,NKH8431/LH244,10.2480059385664
IAH4_2022,OH43/LH244,11.2946492327345
IAH4_2022,PH207/LH244,10.8594625624236
IAH4_2022,PH24E/LH244,11.589085081531
IAH4_2022,PHAP9/LH244,10.7474022478945
IAH4_2022,PHB47/LH244,9.60355518130481
IAH4_2022,PHB47/PHN82,11.8473792046771
IAH4_2022,PHB47/PHZ51,10.0841001785953
IAH4_2022,PHG29/PHG47,9.89062241527007
IAH4_2022,PHG35/LH244,11.7433530628753
IAH4_2022,PHG39/PHN82,12.3148344024637
IAH4_2022,PHG47/LH244,11.0048377233816
IAH4_2022,PHJ40/PHAJ0,8.85462423026016
IAH4_2022,PHJ89/LH244,11.1961752693429
IAH4_2022,PHJ90/LH244,10.7246028221409
IAH4_2022,PHK56/LH244,11.9053428677568
IAH4_2022,PHKE6/LH244,10.8766179741183
IAH4_2022,PHN11/LH244,10.8995976780202
IAH4_2022,PHN11_LH145_0005/LH244,9.48517897669699
IAH4_2022,PHN11_LH145_0028/LH244,9.55540250864349
IAH4_2022,PHN11_LH145_0085/LH244,9.80591366805476
IAH4_2022,PHN11_OH43_0001/LH244,10.7930340521888
IAH4_2022,PHN11_OH43_0075/LH244,10.5536254105065
IAH4_2022,PHN11_OH43_0088/LH244,10.7142138307816
IAH4_2022,PHN11_PHG47_0251/LH244,10.60513245453
IAH4_2022,PHN11_PHG47_0287/LH244,10.380048776927
IAH4_2022,PHN11_PHW65_0312/LH244,10.6060349207602
IAH4_2022,PHN11_PHW65_0323/LH244,11.8945827804468
IAH4_2022,PHN11_PHW65_0359/LH244,11.1316221051928
IAH4_2022,PHP02/LH244,11.0652485827451
IAH4_2022,PHP55/LH244,10.7589696695873
IAH4_2022,PHR03/LH244,11.5613005408354
IAH4_2022,PHRE1/PHTD5,9.47881149844821
IAH4_2022,PHW30/LH244,11.6126140532783
IAH4_2022,PHW30_MO17-010-(2N)-01/LH244,11.3843178924433
IAH4_2022,PHW30_MO17-032-(2N)-01/LH244,10.9204605385519
IAH4_2022,PHW30_MO17-095-(2N)-01/LH244,11.1381988667575
IAH4_2022,PHW30_MO17-129-(2N)-01/LH244,11.0820504837269
IAH4_2022,PHW30_MO17-178-(2N)-01/LH244,11.2275104971992
IAH4_2022,PHW30_MO17-234-(2N)-02/LH244,11.3761139716329
IAH4_2022,PHW30_MO17-299-(2N)-01/LH244,11.4720071041809
IAH4_2022,PHW52/PHM49,11.8848004356998
IAH4_2022,PHW52/PHN82,12.8500392213571
IAH4_2022,PHW65/LH244,12.2795550135632
IAH4_2022,PHW65_MOG_0137/LH244,11.7467684188235
IAH4_2022,PHW65_MOG_0176/LH244,11.1491700404984
IAH4_2022,PHW65_MOG_0271/LH244,10.9157408797191
IAH4_2022,TX714/TX779,10.2489026212285
IAH4_2022,TX777/LH195,10.1064703736113
IAH4_2022,TX779/LH195,10.5786009911617
IAH4_2022,TX951/LH195,10.480009303219
IAH4_2022,W10001_0003/LH244,9.90356780520986
IAH4_2022,W10001_0007/LH244,9.9559552788545
IAH4_2022,W10001_0008/LH244,10.2604727874152
IAH4_2022,W10001_0009/LH244,9.85248169023325
IAH4_2022,W10001_0010/LH244,10.0160942983499
IAH4_2022,W10001_0011/LH244,9.96106532825234
IAH4_2022,W10001_0012/LH244,9.78318519024491
IAH4_2022,W10001_0013/LH244,9.49790839549083
IAH4_2022,W10001_0014/LH244,10.0841006101972
IAH4_2022,W10001_0016/LH244,9.34462338457637
IAH4_2022,W10001_0017/LH244,10.1766695744527
IAH4_2022,W10001_0018/LH244,9.87222514378973
IAH4_2022,W10001_0019/LH244,9.48682415943011
IAH4_2022,W10001_0021/LH244,10.1156327786769
IAH4_2022,W10001_0022/LH244,10.0371975028114
IAH4_2022,W10001_0023/LH244,9.62328661514236
IAH4_2022,W10001_0029/LH244,10.1488098899541
IAH4_2022,W10001_0030/LH244,10.0287755541431
IAH4_2022,W10001_0031/LH244,10.1799717795301
IAH4_2022,W10001_0033/LH244,11.5613005408354
IAH4_2022,W10001_0036/LH244,9.8433670724098
IAH4_2022,W10001_0040/LH244,10.236104672783
IAH4_2022,W10001_0047/LH244,10.015190437504
IAH4_2022,W10002_0002/LH244,10.3972247883486
IAH4_2022,W10005_0029/LH244,11.2099442068958
IAH4_2022,W10005_0107/LH244,11.0272126928188
IAH4_2022,W10005_0111/LH244,10.6706463889763
IAH4_2022,W10005_0147/LH244,10.7147970084967
IAH4_2022,W10005_0220/LH244,11.1254351485493
IAH4_2022,W10010_0018/LH244,11.2876954889929
IAH4_2022,W10010_0032/LH244,10.8948408823177
IAH4_2022,W10010_0084/LH244,10.8755574521661
IAH4_2022,W10010_0093/LH244,11.2618911172795
IAH4_2022,W10010_0101/LH244,11.5984402928635
IAH4_2022,W10010_0118/LH244,10.847792441157
IAH4_2022,W10010_0124/LH244,11.0528139001065
IAH4_2022,W10010_0148/LH244,10.9168528792479
IAH4_2022,W10010_0170/LH244,10.8284186170075
IAH4_2022,W10010_0188/LH244,11.1839697772494
IAH4_2022,W10010_0189/LH244,11.4950005899664
IAH4_2022,W10010_0215/LH244,10.9942438666406
IAH4_2022,W10010_0239/LH244,10.848367126209
IAH4_2022,W10010_0279/LH244,11.2871800487376
IAH4_2022,W10010_0294/LH244,11.2728596581944
IAH4_2022,W10010_0310/LH244,11.1651683306465
IAH4_2022,W10010_0311/LH244,10.9794999617157
IAH4_2022,W10010_0337/LH244,11.1753183329674
IAH4_2022,W10010_0346/LH244,11.4456745943318
IAH4_2022,W10010_0358/LH244,10.9854567997578
IAH4_2022,W10010_0366/LH244,10.6380351083016
IAH4_2022,W10010_0381/LH244,11.4270875661063
IAH4_2022,W10010_0452/LH244,10.9639673305208
IAH4_2022,W10010_0464/LH244,11.02824368201
IAH4_2022,W22/LH244,10.4760891985241
ILH1_2022,B14A/OH43,9.90835001546963
ILH1_2022,B37/H95,9.75096947811672
ILH1_2022,B73/MO17,12.8716978200391
ILH1_2022,B73/PHK76,11.6671406430398
ILH1_2022,B73/PHN82,12.7910756791716
ILH1_2022,B73/PHZ51,11.0615480118669
ILH1_2022,B73/TX779,10.3580189056424
ILH1_2022,B97/LH244,11.1341061241596
ILH1_2022,BGEM-0039-N/LH244,10.3302680544066
ILH1_2022,BGEM-0063-N/LH244,10.8239853172758
ILH1_2022,BGEM-0089-N/LH244,10.4858095862323
ILH1_2022,BGEM-0124-N/LH244,10.3146902178141
ILH1_2022,BGEM-0129-N/LH244,9.72703669786014
ILH1_2022,CG119/CG108,7.37995414039788
ILH1_2022,CG44/CGR01,9.09634739852786
ILH1_2022,DK3IIH6/LH244,10.5196885663394
ILH1_2022,DK78010/LH244,10.066934995145
ILH1_2022,GEMN-0096/LH244,10.7345396334481
ILH1_2022,GEMN-0096_LH212HT_0001/LH244,10.8446907260331
ILH1_2022,GEMN-0096_LH212HT_0004/LH244,11.0584204435668
ILH1_2022,GEMN-0096_LH212HT_0005/LH244,10.8833377568393
ILH1_2022,GEMN-0096_LH212HT_0006/LH244,11.026994746762
ILH1_2022,GEMN-0096_LH212HT_0009/LH244,11.0376297970942
ILH1_2022,GEMN-0096_LH212HT_0010/LH244,10.9724204102756
ILH1_2022,GEMN-0096_LH212HT_0011/LH244,11.1084433015168
ILH1_2022,GEMN-0096_LH212HT_0012/LH244,10.8251039443504
ILH1_2022,GEMN-0096_LH212HT_0013/LH244,10.8174952368637
ILH1_2022,GEMN-0096_LH212HT_0017/LH244,11.1454723367897
ILH1_2022,GEMN-0096_LH212HT_0021/LH244,11.0035232496378
ILH1_2022,GEMN-0096_PHJ89_0001/LH244,11.0280920306536
ILH1_2022,GEMN-0096_PHJ89_0002/LH244,10.8909023866138
ILH1_2022,GEMN-0096_PHJ89_0006/LH244,10.947886572453
ILH1_2022,GEMN-0096_PHJ89_0007/LH244,10.7862438311314
ILH1_2022,GEMN-0096_PHJ89_0009/LH244,10.7674367894626
ILH1_2022,GEMN-0096_PHJ89_0010/LH244,10.8557286139267
ILH1_2022,GEMN-0096_PHJ89_0011/LH244,10.6164592408168
ILH1_2022,GEMN-0096_PHJ89_0012/LH244,10.8731413438083
ILH1_2022,GEMN-0096_PHJ89_0013/LH244,11.1001148555104
ILH1_2022,GEMN-0096_PHJ89_0014/LH244,10.633544207667
ILH1_2022,GEMN-0096_PHJ89_0016/LH244,10.8978313001718
ILH1_2022,GEMN-0096_PHJ89_0017/LH244,10.7339263265846
ILH1_2022,GEMN-0096_PHK76_0001/LH244,10.8887631311441
ILH1_2022,GEMN-0096_PHK76_0002/LH244,10.8152615606135
ILH1_2022,GEMN-0096_PHK76_0003/LH244,10.898379570796
ILH1_2022,GEMN-0096_PHK76_0004/LH244,10.8427454297518
ILH1_2022,GEMN-0096_PHK76_0006/LH244,10.8572980541628
ILH1_2022,GEMN-0096_PHK76_0007/LH244,10.8089742922328
ILH1_2022,GEMN-0096_PHK76_0008/LH244,10.8768646660229
ILH1_2022,GEMN-0096_PHK76_0009/LH244,10.8592782414612
ILH1_2022,GEMN-0096_PHK76_0010/LH244,10.8714397731354
ILH1_2022,GEMN-0096_PHK76_0013/LH244,10.901258627684
ILH1_2022,GEMN-0096_PHK76_0015/LH244,10.8716514419544
ILH1_2022,GEMN-0096_PHK76_0016/LH244,10.8753968918667
ILH1_2022,GEMN-0096_PHN46_0001/LH244,10.6346916198164
ILH1_2022,GEMN-0096_PHN46_0002/LH244,11.015845742202
ILH1_2022,GEMN-0096_PHN46_0003/LH244,10.9511244744705
ILH1_2022,GEMN-0096_PHN46_0004/LH244,10.74736551951
ILH1_2022,GEMN-0096_PHN46_0005/LH244,10.904321534164
ILH1_2022,GEMN-0096_PHN46_0007/LH244,11.1321265710963
ILH1_2022,GEMN-0096_PHN46_0009/LH244,10.6250869572258
ILH1_2022,GEMN-0096_PHN46_0010/LH244,10.9935843607722
ILH1_2022,GEMN-0096_PHN46_0011/LH244,10.7490607671626
ILH1_2022,GEMN-0096_PHN46_0012/LH244,10.7775585453657
ILH1_2022,GEMN-0096_PHN46_0013/LH244,10.8256417722753
ILH1_2022,GEMN-0096_PHN46_0014/LH244,10.9542831736592
ILH1_2022,GEMN-0096_PHN46_0018/LH244,10.5689168105445
ILH1_2022,GEMN-0096_PHN46_0020/LH244,10.8847250761558
ILH1_2022,GEMN-0096_PHN46_0023/LH244,10.5569041661739
ILH1_2022,GEMN-0096_PHP02_0001/LH244,10.8581244711373
ILH1_2022,GEMN-0096_PHP02_0003/LH244,10.7040810263113
ILH1_2022,GEMN-0096_PHP02_0005/LH244,10.8102963032817
ILH1_2022,GEMN-0096_PHP02_0006/LH244,10.8800770940971
ILH1_2022,GEMN-0096_PHP02_0007/LH244,10.5513215175652
ILH1_2022,GEMN-0096_PHP02_0009/LH244,10.6738133772671
ILH1_2022,GEMN-0096_PHP02_0011/LH244,11.0856468172518
ILH1_2022,GEMN-0096_PHP02_0012/LH244,10.8162065183007
ILH1_2022,GEMN-0096_PHP02_0015/LH244,10.7480636303773
ILH1_2022,GEMN-0096_PHP02_0016/LH244,10.8050864042639
ILH1_2022,GEMN-0096_PHP02_0017/LH244,10.758791105642
ILH1_2022,GEMN-0096_PHP02_0022/LH244,10.7037519992747
ILH1_2022,GEMN-0096_PHP02_0025/LH244,10.7015133568549
ILH1_2022,GEMN-0096_PHP02_0030/LH244,10.7711395829911
ILH1_2022,GEMN-0097/LH244,10.7062681832781
ILH1_2022,GEMN-0097_LH212HT_0002/LH244,10.9835942117532
ILH1_2022,GEMN-0097_LH212HT_0004/LH244,11.1826262083415
ILH1_2022,GEMN-0097_LH212HT_0019/LH244,11.467197794765
ILH1_2022,GEMN-0097_LH212HT_0020/LH244,11.1808638498711
ILH1_2022,GEMN-0097_LH212HT_0026/LH244,10.8690139054253
ILH1_2022,GEMN-0097_LH212HT_0032/LH244,11.078553543461
ILH1_2022,GEMN-0097_LH212HT_0039/LH244,11.1608752793768
ILH1_2022,GEMN-0097_LH212HT_0047/LH244,11.0795845591406
ILH1_2022,GEMN-0097_LH212HT_0051/LH244,10.9754519415966
ILH1_2022,GEMN-0097_LH212HT_0054/LH244,11.1867369470917
ILH1_2022,GEMN-0097_LH212HT_0058/LH244,11.3130976608523
ILH1_2022,GEMN-0097_LH212HT_0061/LH244,11.1564939246873
ILH1_2022,GEMN-0097_LH212HT_0062/LH244,11.083466720725
ILH1_2022,GEMN-0097_LH212HT_0069/LH244,11.0763491170902
ILH1_2022,GEMN-0097_LH212HT_0074/LH244,11.0238625331282
ILH1_2022,GEMN-0097_LH212HT_0078/LH244,11.2676997792206
ILH1_2022,GEMN-0097_LH212HT_0085/LH244,10.9284884781327
ILH1_2022,GEMN-0097_LH212HT_0090/LH244,11.1322025568278
ILH1_2022,GEMN-0097_PHJ89_0001/LH244,10.8506019702224
ILH1_2022,GEMN-0097_PHJ89_0002/LH244,10.8860200843017
ILH1_2022,GEMN-0097_PHJ89_0003/LH244,11.110008227954
ILH1_2022,GEMN-0097_PHJ89_0005/LH244,10.984323665986
ILH1_2022,GEMN-0097_PHJ89_0006/LH244,11.0729935839879
ILH1_2022,GEMN-0097_PHJ89_0007/LH244,11.1424275561596
ILH1_2022,GEMN-0097_PHJ89_0008/LH244,10.9970627090442
ILH1_2022,GEMN-0097_PHJ89_0010/LH244,11.01276488209
ILH1_2022,GEMN-0097_PHJ89_0011/LH244,11.019062041419
ILH1_2022,GEMN-0097_PHJ89_0012/LH244,11.1418941496591
ILH1_2022,GEMN-0097_PHJ89_0013/LH244,11.1738834720361
ILH1_2022,GEMN-0097_PHJ89_0016/LH244,11.0889255427624
ILH1_2022,GEMN-0097_PHJ89_0020/LH244,10.6651504957351
ILH1_2022,GEMN-0097_PHJ89_0025/LH244,10.9801607714343
ILH1_2022,GEMN-0097_PHJ89_0026/LH244,11.0037181862711
ILH1_2022,GEMN-0097_PHJ89_0027/LH244,10.9353746520433
ILH1_2022,GEMN-0097_PHJ89_0028/LH244,11.260722715154
ILH1_2022,GEMN-0097_PHJ89_0029/LH244,11.3467277334532
ILH1_2022,GEMN-0097_PHJ89_0033/LH244,10.9039891847497
ILH1_2022,GEMN-0097_PHJ89_0036/LH244,11.1522924378149
ILH1_2022,GEMN-0097_PHJ89_0039/LH244,11.1812054392948
ILH1_2022,GEMN-0097_PHK76_0002/LH244,10.8656708227226
ILH1_2022,GEMN-0097_PHK76_0003/LH244,11.0290462886271
ILH1_2022,GEMN-0097_PHK76_0007/LH244,10.3253554044917
ILH1_2022,GEMN-0097_PHK76_0009/LH244,11.0585890170212
ILH1_2022,GEMN-0097_PHK76_0011/LH244,10.8750402649773
ILH1_2022,GEMN-0097_PHK76_0014/LH244,10.9853392144639
ILH1_2022,GEMN-0097_PHK76_0015/LH244,10.9502591752029
ILH1_2022,GEMN-0097_PHK76_0018/LH244,11.1375786733999
ILH1_2022,GEMN-0097_PHK76_0021/LH244,10.9073888701656
ILH1_2022,GEMN-0097_PHK76_0036/LH244,10.9432754500546
ILH1_2022,GEMN-0097_PHK76_0037/LH244,10.8389455869489
ILH1_2022,GEMN-0097_PHK76_0038/LH244,11.0389413321515
ILH1_2022,GEMN-0097_PHK76_0039/LH244,10.8114634672766
ILH1_2022,GEMN-0097_PHK76_0041/LH244,11.0708596445672
ILH1_2022,GEMN-0097_PHK76_0048/LH244,11.0775629215876
ILH1_2022,GEMN-0097_PHK76_0053/LH244,10.8005508899745
ILH1_2022,GEMN-0097_PHK76_0055/LH244,11.0109960626009
ILH1_2022,GEMN-0097_PHK76_0060/LH244,10.9302878339363
ILH1_2022,GEMN-0097_PHN46_0001/LH244,11.1443310613008
ILH1_2022,GEMN-0097_PHN46_0003/LH244,10.9646332325083
ILH1_2022,GEMN-0097_PHN46_0004/LH244,10.8967265575316
ILH1_2022,GEMN-0097_PHN46_0005/LH244,10.9582462986937
ILH1_2022,GEMN-0097_PHN46_0007/LH244,11.199755969382
ILH1_2022,GEMN-0097_PHN46_0008/LH244,11.2933599414194
ILH1_2022,GEMN-0097_PHN46_0011/LH244,11.1813718567793
ILH1_2022,GEMN-0097_PHN46_0013/LH244,11.4241965721417
ILH1_2022,GEMN-0097_PHN46_0014/LH244,10.7826028108582
ILH1_2022,GEMN-0097_PHN46_0016/LH244,11.1499704472858
ILH1_2022,GEMN-0097_PHN46_0018/LH244,11.1920836062938
ILH1_2022,GEMN-0097_PHP02_0001/LH244,10.949234434856
ILH1_2022,GEMN-0097_PHP02_0002/LH244,10.9225245327397
ILH1_2022,GEMN-0097_PHP02_0003/LH244,11.1017892739811
ILH1_2022,GEMN-0097_PHP02_0005/LH244,11.1545587646073
ILH1_2022,GEMN-0097_PHP02_0006/LH244,11.0596998387905
ILH1_2022,GEMN-0097_PHP02_0007/LH244,10.9223790466687
ILH1_2022,GEMN-0098/LH244,10.9839434317533
ILH1_2022,GEMN-0104/LH244,10.8269825797072
ILH1_2022,GEMN-0124/LH244,10.9832891592142
ILH1_2022,GEMN-0144/LH244,11.521762406367
ILH1_2022,GEMN-0157/LH244,10.8180571031457
ILH1_2022,GEMN-0177/LH244,11.1564468411406
ILH1_2022,GEMN-0178/LH244,11.3550517676182
ILH1_2022,GEMN-0187/LH244,11.023448782072
ILH1_2022,GEMN-0192/LH244,11.026587815788
ILH1_2022,GEMN-0192_LH212HT_0001/LH244,10.9361256657846
ILH1_2022,GEMN-0192_LH212HT_0006/LH244,10.9042215437903
ILH1_2022,GEMN-0192_LH212HT_0008/LH244,11.0081574281134
ILH1_2022,GEMN-0192_LH212HT_0010/LH244,11.039343399547
ILH1_2022,GEMN-0192_LH212HT_0011/LH244,11.0159727116505
ILH1_2022,GEMN-0192_LH212HT_0012/LH244,10.8086251541401
ILH1_2022,GEMN-0192_LH212HT_0013/LH244,10.950867156959
ILH1_2022,GEMN-0192_LH212HT_0014/LH244,11.0823106669781
ILH1_2022,GEMN-0192_LH212HT_0015/LH244,11.0692362617477
ILH1_2022,GEMN-0192_LH212HT_0016/LH244,11.0409980236834
ILH1_2022,GEMN-0192_LH212HT_0018/LH244,11.0503931407442
ILH1_2022,GEMN-0192_LH212HT_0021/LH244,10.9809467221907
ILH1_2022,GEMN-0192_LH212HT_0023/LH244,11.035394066375
ILH1_2022,GEMN-0192_PHJ89_0001/LH244,11.1495583010815
ILH1_2022,GEMN-0192_PHJ89_0002/LH244,11.1675310765033
ILH1_2022,GEMN-0192_PHK76_0002/LH244,10.7992949354637
ILH1_2022,GEMN-0192_PHK76_0004/LH244,10.9508133934534
ILH1_2022,GEMN-0192_PHK76_0005/LH244,10.7995811344413
ILH1_2022,GEMN-0192_PHK76_0006/LH244,11.1207856473314
ILH1_2022,GEMN-0192_PHK76_0007/LH244,10.7571731663613
ILH1_2022,GEMN-0192_PHK76_0008/LH244,10.8122218464787
ILH1_2022,GEMN-0192_PHK76_0009/LH244,10.631806978264
ILH1_2022,GEMN-0192_PHK76_0010/LH244,11.0617374460534
ILH1_2022,GEMN-0192_PHK76_0011/LH244,10.9143997679272
ILH1_2022,GEMN-0192_PHK76_0012/LH244,10.7766082695194
ILH1_2022,GEMN-0192_PHK76_0013/LH244,10.9981773387952
ILH1_2022,GEMN-0192_PHK76_0014/LH244,10.9551015995135
ILH1_2022,GEMN-0192_PHK76_0015/LH244,10.6307183822311
ILH1_2022,GEMN-0192_PHK76_0016/LH244,10.9710078000302
ILH1_2022,GEMN-0192_PHK76_0017/LH244,11.014768541832
ILH1_2022,GEMN-0192_PHK76_0019/LH244,10.946638253538
ILH1_2022,GEMN-0192_PHK76_0021/LH244,10.8202887074575
ILH1_2022,GEMN-0192_PHK76_0025/LH244,10.7373811265816
ILH1_2022,GEMN-0192_PHK76_0027/LH244,10.8691790460425
ILH1_2022,GEMN-0192_PHK76_0028/LH244,10.9338586865802
ILH1_2022,GEMN-0192_PHK76_0030/LH244,10.6957510536797
ILH1_2022,GEMN-0192_PHK76_0032/LH244,10.7791164376544
ILH1_2022,GEMN-0192_PHK76_0033/LH244,10.95191273104
ILH1_2022,GEMN-0192_PHK76_0035/LH244,10.6595721728531
ILH1_2022,GEMN-0192_PHK76_0036/LH244,10.7628937239475
ILH1_2022,GEMN-0192_PHK76_0037/LH244,10.8126651838943
ILH1_2022,GEMN-0192_PHK76_0041/LH244,11.0516401555296
ILH1_2022,GEMN-0192_PHK76_0044/LH244,10.8521319607295
ILH1_2022,GEMN-0192_PHK76_0045/LH244,10.9048796486388
ILH1_2022,GEMN-0192_PHN46_0001/LH244,10.6693446036047
ILH1_2022,GEMN-0192_PHN46_0002/LH244,10.9176758110035
ILH1_2022,GEMN-0192_PHN46_0003/LH244,10.7686885792704
ILH1_2022,GEMN-0192_PHN46_0004/LH244,11.1335800551897
ILH1_2022,GEMN-0192_PHN46_0005/LH244,10.8176756209167
ILH1_2022,GEMN-0192_PHN46_0006/LH244,11.4241063008353
ILH1_2022,GEMN-0192_PHN46_0008/LH244,11.0382447286346
ILH1_2022,GEMN-0192_PHN46_0009/LH244,11.1728933097093
ILH1_2022,GEMN-0192_PHN46_0010/LH244,10.9789790410475
